Time x y psi vx steer throttle
73.8600 40.8223 35.9015 14.9150 9.8876 0.1647 2022.3835
73.8800 40.6833 36.0422 14.9185 9.8815 -0.5041 2632.8281
73.9000 40.5454 36.1838 14.9204 9.8414 -0.3851 -534.5087
73.9200 40.4092 36.3259 14.9208 9.8591 -0.4562 4070.1133
73.9400 40.2736 36.4692 14.9198 9.8647 0.0420 527.2991
73.9600 40.1372 36.6118 14.9191 9.8747 0.0463 871.4103
73.9800 40.0000 36.7539 14.9188 9.8782 0.0998 688.1918
74.0000 39.8619 36.8951 14.9193 9.8918 0.2109 2258.2588
74.0200 39.7223 37.0353 14.9207 9.9070 -0.1266 1739.0178
74.0400 39.5833 37.1766 14.9211 9.9343 -0.0061 2046.0560
74.0600 39.4439 37.3181 14.9214 9.9274 -0.2284 851.1373
74.0800 39.3057 37.4607 14.9204 9.9409 0.2610 2630.2034
74.1000 39.1660 37.6021 14.9206 9.9263 0.8000 3437.5608
74.1200 39.0252 37.7421 14.9219 9.9291 0.3345 2308.2476
74.1400 38.8832 37.8809 14.9243 9.9447 0.0617 1250.9346
74.1600 38.7406 38.0196 14.9270 9.9252 0.2738 190.7705
74.1800 38.5970 38.1567 14.9309 9.9913 -0.1636 5796.0503
74.2000 38.4534 38.2957 14.9335 9.9916 -0.1509 830.5624
74.2200 38.3107 38.4356 14.9349 9.9662 -0.5096 1267.3318
74.2400 38.1695 38.5763 14.9350 10.0087 -0.1220 3690.1855
74.2600 38.0284 38.7183 14.9342 9.9877 -0.2433 -128.9752
74.2800 37.8886 38.8611 14.9320 9.9862 0.4117 2426.2305
74.3000 37.7476 39.0025 14.9311 9.9993 0.0596 1157.7792
74.3200 37.6057 39.1435 14.9307 9.9661 0.7904 2096.5833
74.3400 37.4631 39.2828 14.9315 9.9567 -0.5743 2762.3184
74.3600 37.3219 39.4231 14.9310 9.9049 -0.8000 797.3031
74.3800 37.1825 39.5639 14.9293 9.9141 0.1674 1615.1733
74.4000 37.0420 39.7038 14.9287 9.8836 -0.2033 -1127.4902
74.4200 36.9029 39.8443 14.9269 9.8933 0.0632 922.4742
74.4400 36.7632 39.9844 14.9259 9.8988 0.3867 2816.9460
74.4600 36.6221 40.1233 14.9261 9.8569 -0.5915 500.1407
74.4800 36.4829 40.2629 14.9250 9.8861 0.1187 2731.7900
74.5000 36.3425 40.4021 14.9249 9.9209 0.1618 3433.4429
74.5200 36.2006 40.5408 14.9258 9.9894 0.0858 5385.0874
74.5400 36.0573 40.6800 14.9273 9.9600 -0.5503 1182.6462
74.5600 35.9155 40.8200 14.9275 9.9224 -0.6311 1029.1775
74.5800 35.7756 40.9607 14.9265 9.9438 0.1094 2080.0110
74.6000 35.6345 41.1008 14.9263 9.9722 -0.1273 2699.8645
74.6200 35.4938 41.2423 14.9253 9.9818 0.0517 853.9159
74.6400 35.3525 41.3833 14.9249 10.0013 -0.0233 1482.7323
74.6600 35.2111 41.5248 14.9242 10.0117 0.2949 2630.2017
74.6800 35.0684 41.6652 14.9248 10.0022 0.6734 3230.9695
74.7000 34.9247 41.8044 14.9267 9.9549 0.5412 -197.2142
74.7200 34.7804 41.9416 14.9298 9.9635 -0.0105 622.5313
74.7400 34.6364 42.0794 14.9325 9.9912 0.1776 2914.6609
74.7600 34.4910 42.2165 14.9360 10.0095 -0.2737 3031.8152
74.7800 34.3465 42.3551 14.9382 9.9985 -0.1359 -137.6656
74.8000 34.2030 42.4944 14.9394 9.9944 0.3202 1725.9730
74.8200 34.0583 42.6323 14.9416 9.9947 0.4520 2796.6428
74.8400 33.9123 42.7688 14.9450 9.9963 -0.0563 286.5732
74.8600 33.7669 42.9060 14.9476 10.0085 0.0446 947.7710
74.8800 33.6209 43.0431 14.9502 10.0040 -0.0214 -304.9993
74.9000 33.4753 43.1803 14.9523 10.0208 -0.1631 2143.6108
74.9200 33.3304 43.3187 14.9532 10.0293 -0.0488 741.0751
74.9400 33.1855 43.4575 14.9536 10.0454 0.3061 3117.2935
74.9600 33.0392 43.5951 14.9550 9.9697 0.5295 -2426.5190
74.9800 32.8927 43.7304 14.9575 9.9474 0.2425 -241.6225
75.0000 32.7453 43.8641 14.9610 9.8965 -0.8000 827.4896
75.0200 32.5998 43.9982 14.9632 9.9066 -0.2217 2094.0955
75.0400 32.4551 44.1336 14.9640 9.8939 0.1476 -210.5337
75.0600 32.3096 44.2677 14.9656 9.9296 0.2149 3898.2393
75.0800 32.1624 44.4010 14.9682 9.9461 0.2718 2874.3831
75.1000 32.0137 44.5332 14.9718 9.9070 0.3831 -527.5389
75.1200 31.8643 44.6634 14.9764 9.8842 0.5106 1398.7020
75.1400 31.7140 44.7919 14.9822 9.8907 0.0783 460.2244
75.1600 31.5633 44.9201 14.9879 9.8749 0.6600 2653.1089
75.1800 31.4116 45.0466 14.9946 9.9203 0.0805 3333.2166
75.2000 31.2588 45.1733 15.0011 9.9380 0.8000 5485.4033
75.2200 31.1045 45.2987 15.0085 9.9229 -0.3899 1207.6744
75.2400 30.9514 45.4249 15.0143 9.9538 0.0538 2298.2380
75.2600 30.7975 45.5512 15.0198 9.9161 0.5246 418.7082
75.2800 30.6428 45.6753 15.0262 9.9182 0.3397 2224.3979
75.3000 30.4867 45.7978 15.0334 9.8905 0.8000 2440.6472
75.3200 30.3297 45.9182 15.0415 9.9486 0.0495 4190.4551
75.3400 30.1717 46.0391 15.0489 9.9751 0.1113 2176.1255
75.3600 30.0126 46.1595 15.0564 9.9449 0.6067 1376.6389
75.3800 29.8526 46.2777 15.0646 9.9799 0.0119 2501.9795
75.4000 29.6921 46.3964 15.0719 9.9655 -0.2419 433.0816
75.4200 29.5326 46.5159 15.0775 9.9850 0.2986 3314.5110
75.4400 29.3714 46.6338 15.0838 9.9726 0.1510 -288.4723
75.4600 29.2095 46.7502 15.0904 9.9552 0.3640 1009.5609
75.4800 29.0465 46.8646 15.0977 9.9111 0.3575 -1078.7312
75.5000 28.8829 46.9765 15.1058 9.9218 0.2898 2473.7913
75.5200 28.7179 47.0868 15.1145 9.9056 0.0599 -1321.6152
75.5400 28.5529 47.1965 15.1227 9.8569 0.4600 -796.4662
75.5600 28.3874 47.3036 15.1315 9.8021 0.8000 510.4393
75.5800 28.2216 47.4082 15.1410 9.8233 0.2795 3090.3818
75.6000 28.0542 47.5112 15.1511 9.8227 0.2337 1033.6494
75.6200 27.8858 47.6124 15.1616 9.8103 0.2989 713.1729
75.6400 27.7164 47.7115 15.1725 9.8331 0.3470 3659.6335
75.6600 27.5455 47.8088 15.1841 9.8056 0.4058 355.9650
75.6800 27.3738 47.9037 15.1962 9.7608 0.4317 -803.9780
75.7000 27.2017 47.9959 15.2088 9.7708 0.1762 1130.9856
75.7200 27.0287 48.0868 15.2214 9.7454 0.4762 939.3977
75.7400 26.8549 48.1751 15.2345 9.7313 0.2277 -162.9616
75.7600 26.6805 48.2615 15.2477 9.7211 -0.1617 113.4268
75.7800 26.5066 48.3484 15.2589 9.7233 0.2387 1471.5164
75.8000 26.3316 48.4333 15.2703 9.7246 0.6414 3861.3733
75.8200 26.1556 48.5160 15.2822 9.7179 0.7760 3878.4917
75.8400 25.9786 48.5962 15.2945 9.6936 0.4217 848.4226
75.8600 25.8009 48.6738 15.3071 9.7448 0.1041 3942.4355
75.8800 25.6218 48.7508 15.3192 9.7170 0.8000 2557.6558
75.9000 25.4422 48.8250 15.3317 9.7415 -0.3011 3728.9214
75.9200 25.2625 48.9002 15.3422 9.6905 -0.8000 1006.3046
75.9400 25.0839 48.9757 15.3505 9.6689 0.6454 2453.8408
75.9600 24.9047 49.0487 15.3592 9.6635 0.6192 3438.5059
75.9800 24.7246 49.1191 15.3683 9.6732 0.0874 1098.1943
76.0000 24.5439 49.1882 15.3771 9.7141 0.0664 3343.5972
76.0200 24.3618 49.2563 15.3853 9.7102 -0.0724 138.7613
76.0400 24.1799 49.3245 15.3921 9.7237 0.2619 2787.6396
76.0600 23.9968 49.3904 15.3992 9.7127 0.3480 1545.1458
76.0800 23.8131 49.4538 15.4068 9.7318 -0.2562 3143.4558
76.1000 23.6293 49.5181 15.4125 9.7306 -0.3053 1989.8928
76.1200 23.4457 49.5833 15.4163 9.7482 -0.0333 1464.3273
76.1400 23.2616 49.6480 15.4192 9.7753 -0.1708 2950.2178
76.1600 23.0770 49.7133 15.4206 9.8045 -0.4518 4886.8350
76.1800 22.8922 49.7798 15.4202 9.7868 0.2688 386.3105
76.2000 22.7071 49.8439 15.4205 9.7516 -0.8000 2006.4615
76.2200 22.5229 49.9090 15.4190 9.7826 -0.2191 3379.9116
76.2400 22.3384 49.9751 15.4162 9.7762 0.2310 883.2080
76.2600 22.1535 50.0390 15.4142 9.7698 0.2924 1337.4945
76.2800 21.9681 50.1010 15.4132 9.7665 -0.2100 871.6872
76.3000 21.7831 50.1641 15.4110 9.7761 -0.2322 1936.1593
76.3200 21.5984 50.2285 15.4074 9.7467 0.1964 -1076.8020
76.3400 21.4136 50.2909 15.4050 9.7262 0.6672 2394.1250
76.3600 21.2288 50.3515 15.4037 9.7257 0.1320 624.4205
76.3800 21.0435 50.4108 15.4033 9.7660 0.0533 3154.4534
76.4000 20.8572 50.4696 15.4034 9.7343 0.4271 335.6742
76.4200 20.6711 50.5265 15.4048 9.7958 -0.1064 5059.4180
76.4400 20.4840 50.5849 15.4052 9.7791 0.2792 505.4082
76.4600 20.2968 50.6415 15.4069 9.8099 0.1399 2903.3984
76.4800 20.1086 50.6971 15.4094 9.8013 0.4155 1945.1166
76.5000 19.9201 50.7510 15.4130 9.8644 -0.0972 5127.3037
76.5200 19.7307 50.8063 15.4157 9.8777 -0.0507 1134.8198
76.5400 19.5413 50.8624 15.4176 9.8881 0.0519 859.9498
76.5600 19.3515 50.9180 15.4197 9.8537 0.6400 1297.4249
76.5800 19.1619 50.9716 15.4230 9.8621 0.2734 2254.2488
76.6000 18.9715 51.0235 15.4273 9.8817 0.1274 1835.0723
76.6200 18.7806 51.0745 15.4321 9.9326 0.0523 3757.9268
76.6400 18.5886 51.1256 15.4367 9.9451 0.1103 1191.4003
76.6600 18.3961 51.1757 15.4416 9.9510 -0.1461 1204.9585
76.6800 18.2038 51.2271 15.4452 9.9189 -0.4564 465.4718
76.7000 18.0125 51.2798 15.4474 9.9164 0.1123 266.8759
76.7200 17.8210 51.3311 15.4500 9.9513 0.0221 2628.5574
76.7400 17.6286 51.3823 15.4525 9.9641 0.4396 3637.1499
76.7600 17.4355 51.4317 15.4559 9.9446 -0.8000 3080.1938
76.7800 17.2432 51.4823 15.4579 9.9566 0.3412 3034.9565
76.8000 17.0502 51.5312 15.4609 9.9531 -0.0948 133.0908
76.8200 16.8574 51.5808 15.4628 9.9444 0.2208 664.4027
76.8400 16.6644 51.6287 15.4657 9.9748 0.2198 3510.1116
76.8600 16.4703 51.6750 15.4694 10.0034 0.1256 2581.9363
76.8800 16.2754 51.7202 15.4736 10.0233 0.1745 2288.1667
76.9000 16.0798 51.7640 15.4785 10.0133 0.3146 1168.3298
76.9200 15.8839 51.8059 15.4844 9.9942 -0.5061 1629.7803
76.9400 15.6887 51.8491 15.4887 9.9993 0.4851 3311.7554
76.9600 15.4930 51.8903 15.4940 10.0066 -0.0348 610.1595
76.9800 15.2973 51.9320 15.4983 9.9834 -0.1965 -563.6173
77.0000 15.1023 51.9749 15.5012 9.9818 0.3326 1996.1759
77.0200 14.9068 52.0158 15.5050 9.9678 -0.0810 -730.8988
77.0400 14.7119 52.0573 15.5077 9.9663 -0.2601 1531.1926
77.0600 14.5172 52.1001 15.5089 10.0000 -0.0401 2598.7515
77.0800 14.3218 52.1431 15.5096 9.9983 0.0199 -82.7769
77.1000 14.1264 52.1855 15.5103 10.0174 -0.2220 2726.7217
77.1200 13.9308 52.2292 15.5096 10.0063 0.8000 3663.0205
77.1400 13.7351 52.2710 15.5100 10.0266 -0.0532 1624.0901
77.1600 13.5390 52.3132 15.5098 10.0155 0.0630 -633.1698
77.1800 13.3430 52.3544 15.5101 10.0006 -0.2855 688.3595
77.2000 13.1475 52.3970 15.5090 9.9706 -0.3503 -26.2280
77.2200 12.9530 52.4411 15.5066 9.9572 0.0249 -980.2048
77.2400 12.7586 52.4844 15.5046 9.9598 -0.2233 1431.1178
77.2600 12.5644 52.5292 15.5015 9.9145 -0.5251 -172.6360
77.2800 12.3715 52.5754 15.4972 9.9023 -0.0631 -988.6573
77.3000 12.1789 52.6218 15.4928 9.9062 -0.2780 1868.4651
77.3200 11.9866 52.6699 15.4873 9.9096 0.2072 1437.2555
77.3400 11.7939 52.7164 15.4832 9.9133 0.0440 380.1723
77.3600 11.6010 52.7623 15.4799 9.8722 0.6775 983.7415
77.3800 11.4086 52.8064 15.4781 9.8795 0.1680 1462.0128
77.4000 11.2157 52.8494 15.4775 9.8892 0.0460 818.4051
77.4200 11.0226 52.8922 15.4774 9.8989 -0.0582 898.4225
77.4400 10.8295 52.9359 15.4769 9.8563 -0.6052 526.0845
77.4600 10.6377 52.9813 15.4753 9.8713 0.0421 1215.3568
77.4800 10.4454 53.0263 15.4742 9.9124 0.0641 3269.8601
77.5000 10.2523 53.0709 15.4738 9.8547 0.5794 -751.5005
77.5200 10.0598 53.1136 15.4748 9.8883 -0.1441 3260.0972
77.5400 9.8671 53.1580 15.4749 9.7963 -0.8000 -2284.8635
77.5600 9.6766 53.2037 15.4738 9.8357 0.0896 3290.9568
77.5800 9.4851 53.2486 15.4735 9.8528 -0.0287 1327.6506
77.6000 9.2933 53.2941 15.4730 9.8841 0.2753 4014.5603
77.6200 9.1006 53.3382 15.4738 9.8970 0.1411 1594.5347
77.6400 8.9074 53.3813 15.4754 9.9431 -0.0628 3655.0298
77.6600 8.7135 53.4255 15.4765 9.9646 0.1002 1952.4288
77.6800 8.5190 53.4689 15.4782 9.9533 -0.2943 1016.4788
77.7000 8.3251 53.5139 15.4786 9.9726 0.1399 2102.2395
77.7200 8.1305 53.5578 15.4799 9.9712 0.1487 581.2371
77.7400 7.9357 53.6004 15.4821 9.9695 -0.0818 183.3125
77.7600 7.7411 53.6440 15.4835 9.9211 0.8000 1043.7107
77.7800 7.5471 53.6857 15.4860 9.9440 0.1974 2724.9478
77.8000 7.3523 53.7260 15.4895 9.9443 -0.1741 1008.3870
77.8200 7.1578 53.7677 15.4918 9.9351 -0.1618 196.0063
77.8400 6.9638 53.8107 15.4929 9.8574 -0.7628 -1328.7057
77.8600 6.7717 53.8549 15.4926 9.8640 -0.2563 2047.7144
77.8800 6.5798 53.9007 15.4910 9.8866 -0.0222 1670.9575
77.9000 6.3874 53.9464 15.4894 9.9065 -0.2155 2666.9956
77.9200 6.1949 53.9936 15.4867 9.8871 0.5271 1765.2811
77.9400 6.0024 54.0390 15.4852 9.8899 0.0368 283.0285
77.9600 5.8098 54.0838 15.4842 9.8535 -0.1859 -1728.0598
77.9800 5.6181 54.1299 15.4821 9.8558 0.3419 2309.0701
78.0000 5.4261 54.1743 15.4814 9.8222 0.3677 -170.8226
78.0200 5.2343 54.2170 15.4819 9.8271 0.2955 2218.3950
78.0400 5.0421 54.2580 15.4837 9.8330 0.3395 2544.6660
78.0600 4.8494 54.2975 15.4868 9.8516 -0.2710 3041.5757
78.0800 4.6567 54.3386 15.4886 9.8396 0.4773 2055.8169
78.1000 4.4639 54.3780 15.4917 9.8346 0.0894 -214.1015
78.1200 4.2710 54.4167 15.4951 9.7852 0.4833 -714.2401
78.1400 4.0787 54.4534 15.4997 9.7759 -0.2616 899.0520
78.1600 3.8869 54.4916 15.5029 9.7274 0.4222 -992.0264
78.1800 3.6957 54.5277 15.5072 9.6683 0.5962 -825.5687
78.2000 3.5053 54.5618 15.5126 9.7461 0.0497 5721.7349
78.2200 3.3134 54.5959 15.5177 9.7296 0.5626 2134.5811
78.2400 3.1214 54.6281 15.5238 9.7603 0.7589 6165.1299
78.2600 2.9285 54.6586 15.5308 9.7767 -0.1508 1989.0342
78.2800 2.7356 54.6904 15.5363 9.7566 0.4579 1312.3876
78.3000 2.5427 54.7201 15.5428 9.7704 -0.4113 3464.5024
78.3200 2.3498 54.7511 15.5478 9.7452 0.3742 480.6484
78.3400 2.1570 54.7800 15.5536 9.7404 0.4194 2210.0664
78.3600 1.9640 54.8067 15.5603 9.7031 0.7559 1576.2188
78.3800 1.7714 54.8312 15.5679 9.7163 0.3109 2742.8865
78.4000 1.5784 54.8537 15.5763 9.7002 0.4095 1232.4725
78.4200 1.3853 54.8739 15.5855 9.6880 0.8000 3426.9146
78.4400 1.1923 54.8920 15.5954 9.6218 0.8000 -483.4113
78.4600 1.0004 54.9076 15.6062 9.6011 0.8000 2789.7747
78.4800 0.8088 54.9209 15.6176 9.6392 0.5254 5555.9727
78.5000 0.6162 54.9320 15.6296 9.6404 0.6188 3463.5464
78.5200 0.4235 54.9409 15.6422 9.6760 -0.1363 3202.7173
78.5400 0.2302 54.9507 15.6531 9.6387 0.1590 -2416.7510
78.5600 0.0376 54.9589 15.6638 9.6801 -0.0222 3094.4175
78.5800 -0.1558 54.9674 15.6732 9.6648 0.3419 1000.8114
78.6000 -0.3490 54.9735 15.6831 9.6357 0.8000 2403.0920
78.6200 -0.5417 54.9770 15.6936 9.6588 0.3222 3608.9436
78.6400 -0.7349 54.9782 15.7045 9.7097 0.1062 3904.1289
78.6600 -0.9291 54.9782 15.7150 9.6246 0.8000 -1762.1232
78.6800 -1.1216 54.9757 15.7261 9.5828 0.5897 450.9799
78.7000 -1.3132 54.9707 15.7376 9.6337 0.1860 4482.5190
78.7200 -1.5057 54.9638 15.7492 9.6793 0.0063 3347.9421
78.7400 -1.6992 54.9568 15.7595 9.7280 0.0483 3660.7212
78.7600 -1.8936 54.9490 15.7689 9.7069 0.6826 2544.3967
78.7800 -2.0875 54.9388 15.7788 9.7071 -0.4104 2631.2510
78.8000 -2.2814 54.9293 15.7867 9.7027 0.4430 2545.9031
78.8200 -2.4751 54.9174 15.7950 9.7039 -0.2114 1501.0391
78.8400 -2.6690 54.9063 15.8015 9.6522 0.5534 -306.7065
78.8600 -2.8616 54.8927 15.8085 9.6806 -0.0314 2319.2041
78.8800 -3.0548 54.8788 15.8143 9.7325 0.1096 4435.1094
78.9000 -3.2489 54.8631 15.8202 9.7802 0.2454 5092.8228
78.9200 -3.4437 54.8451 15.8265 9.8363 0.0472 4365.5151
78.9400 -3.6395 54.8258 15.8325 9.8112 0.4731 1171.2787
78.9600 -3.8345 54.8042 15.8390 9.8024 0.2437 854.2130
78.9800 -4.0291 54.7803 15.8461 9.8110 0.3216 2690.4456
79.0000 -4.2236 54.7540 15.8538 9.8724 0.0480 4640.5151
79.0200 -4.4192 54.7269 15.8610 9.8586 -0.3974 1518.6544
79.0400 -4.6147 54.7008 15.8663 9.8398 0.4173 1309.8387
79.0600 -4.8094 54.6725 15.8722 9.7956 0.8000 1404.7169
79.0800 -5.0029 54.6419 15.8788 9.7860 0.8000 3807.8447
79.1000 -5.1959 54.6091 15.8861 9.7749 0.1788 21.2759
79.1200 -5.3883 54.5744 15.8936 9.7863 0.0143 839.1389
79.1400 -5.5809 54.5395 15.9004 9.8249 0.2671 4470.4434
79.1600 -5.7738 54.5022 15.9076 9.8074 -0.2138 36.8732
79.1800 -5.9666 54.4661 15.9131 9.8150 0.2076 1783.6970
79.2000 -6.1592 54.4278 15.9192 9.7782 -0.5948 932.0785
79.2200 -6.3512 54.3908 15.9234 9.7798 -0.0717 414.6440
79.2400 -6.5434 54.3541 15.9265 9.8065 -0.0544 2174.1567
79.2600 -6.7361 54.3172 15.9286 9.8200 -0.0068 1052.9192
79.2800 -6.9290 54.2796 15.9304 9.7625 0.5867 -655.8126
79.3000 -7.1202 54.2400 15.9330 9.7810 0.7306 5399.3071
79.3200 -7.3114 54.1985 15.9364 9.7734 -0.3411 1622.4683
79.3400 -7.5027 54.1582 15.9381 9.7501 0.7107 2471.0278
79.3600 -7.6931 54.1159 15.9407 9.7484 0.1419 565.6994
79.3800 -7.8831 54.0721 15.9438 9.7974 0.1480 4371.3716
79.4000 -8.0736 54.0265 15.9475 9.7289 0.8000 -448.5167
79.4200 -8.2624 53.9791 15.9522 9.7372 0.0670 703.3958
79.4400 -8.4511 53.9310 15.9568 9.7671 0.2234 3449.0034
79.4600 -8.6399 53.8810 15.9621 9.7936 0.0678 2025.5071
79.4800 -8.8291 53.8301 15.9674 9.8354 -0.0318 3202.1125
79.5000 -9.0192 53.7795 15.9717 9.7959 0.6828 1145.6252
79.5200 -9.2079 53.7270 15.9769 9.8127 0.1322 1706.9030
79.5400 -9.3966 53.6731 15.9825 9.7793 0.5517 880.9596
79.5600 -9.5841 53.6174 15.9890 9.7999 -0.1729 2508.7383
79.5800 -9.7723 53.5626 15.9939 9.8362 -0.0915 3113.2134
79.6000 -9.9614 53.5084 15.9976 9.8883 0.0159 3927.2644
79.6200 -10.1514 53.4535 16.0010 9.8558 -0.2103 -1154.0793
79.6400 -10.3412 53.4000 16.0028 9.8250 -0.7614 2160.1133
79.6600 -10.5307 53.3478 16.0030 9.8240 0.2465 1476.0621
79.6800 -10.7196 53.2938 16.0042 9.8035 0.2554 83.1487
79.7000 -10.9076 53.2379 16.0063 9.8232 0.0123 1494.3617
79.7200 -11.0958 53.1816 16.0082 9.8219 0.0527 25.5035
79.7400 -11.2838 53.1245 16.0102 9.8455 -0.0307 1832.7650
79.7600 -11.4722 53.0674 16.0117 9.8779 -0.0548 2565.6526
79.7800 -11.6614 53.0105 16.0125 9.9012 -0.0841 2020.0681
79.8000 -11.8513 52.9541 16.0125 9.9156 0.1193 1641.6688
79.8200 -12.0409 52.8962 16.0133 9.8855 -0.6102 1469.7220
79.8400 -12.2305 52.8399 16.0126 9.8907 0.3864 2791.2639
79.8600 -12.4196 52.7819 16.0130 9.8655 -0.3331 242.0275
79.8800 -12.6087 52.7255 16.0120 9.8877 -0.1066 2015.7415
79.9000 -12.7985 52.6698 16.0103 9.8822 -0.1742 418.1860
79.9200 -12.9885 52.6153 16.0076 9.8641 0.3439 797.7584
79.9400 -13.1777 52.5592 16.0061 9.8572 0.0089 -518.6923
79.9600 -13.3666 52.5028 16.0049 9.8856 -0.0384 2163.3113
79.9800 -13.5561 52.4465 16.0035 9.8709 0.0075 -1102.2611
80.0000 -13.7453 52.3901 16.0023 9.8853 -0.8000 5354.8057
80.0200 -13.9352 52.3351 16.0000 9.8501 0.5854 947.6924
80.0400 -14.1240 52.2787 15.9991 9.8609 0.0385 882.5176
80.0600 -14.3129 52.2218 15.9986 9.8699 0.1715 1600.0767
80.0800 -14.5015 52.1636 15.9992 9.8791 -0.0131 703.5197
80.1000 -14.6904 52.1056 15.9996 9.8974 -0.1368 2039.3137
80.1200 -14.8800 52.0489 15.9991 9.9414 -0.0481 3391.3665
80.1400 -15.0706 51.9924 15.9982 9.9112 0.2862 -438.0016
80.1600 -15.2602 51.9345 15.9987 9.8996 0.1714 22.6526
80.1800 -15.4492 51.8754 16.0002 9.9089 -0.1461 1458.4590
80.2000 -15.6388 51.8176 16.0006 9.8758 -0.4583 403.8394
80.2200 -15.8282 51.7616 15.9999 9.8494 0.3546 293.5253
80.2400 -16.0166 51.7041 16.0004 9.8349 -0.2578 521.8442
80.2600 -16.2052 51.6484 15.9996 9.8605 -0.6354 5449.3330
80.2800 -16.3948 51.5940 15.9978 9.8465 0.0290 -1004.0962
80.3000 -16.5840 51.5391 15.9964 9.8269 0.1949 -330.5913
80.3200 -16.7723 51.4829 15.9962 9.8426 0.1429 1875.5596
80.3400 -16.9605 51.4254 15.9969 9.8849 0.0414 3218.3264
80.3600 -17.1495 51.3673 15.9979 9.9222 0.1898 3794.7019
80.3800 -17.3388 51.3077 16.0000 9.9430 0.1974 2581.3806
80.4000 -17.5281 51.2466 16.0031 9.9341 0.0410 -707.8406
80.4200 -17.7172 51.1855 16.0062 9.9373 -0.5488 3482.9878
80.4400 -17.9068 51.1259 16.0080 9.9541 -0.1059 1725.2761
80.4600 -18.0971 51.0673 16.0088 9.9915 -0.0444 2895.4407
80.4800 -18.2882 51.0089 16.0092 9.9996 -0.0535 733.5038
80.5000 -18.4796 50.9509 16.0090 9.9668 -0.6624 1528.7124
80.5200 -18.6708 50.8947 16.0075 9.9770 -0.2441 2192.9194
80.5400 -18.8628 50.8399 16.0049 9.9318 0.8000 1234.2889
80.5600 -19.0533 50.7837 16.0035 9.8945 -0.3022 -897.4442
80.5800 -19.2436 50.7293 16.0008 9.9384 0.0586 3470.9258
80.6000 -19.4345 50.6739 15.9989 9.9271 0.1542 -24.3608
80.6200 -19.6247 50.6171 15.9980 9.9050 -0.3861 802.7332
80.6400 -19.8151 50.5622 15.9960 9.9218 -0.2039 2363.2979
80.6600 -20.0062 50.5087 15.9930 9.9527 -0.0602 2362.1877
80.6800 -20.1980 50.4555 15.9898 9.9882 0.1999 3806.7039
80.7000 -20.3901 50.4006 15.9879 10.0107 0.1137 2196.2612
80.7200 -20.5823 50.3446 15.9870 10.0592 -0.2128 4832.2734
80.7400 -20.7759 50.2899 15.9852 10.0509 -0.1516 93.6685
80.7600 -20.9698 50.2366 15.9825 10.0352 0.3590 1090.5024
80.7800 -21.1628 50.1818 15.9812 10.0220 -0.1702 -92.9816
80.8000 -21.3561 50.1286 15.9790 10.0321 0.0973 1166.3549
80.8200 -21.5493 50.0744 15.9778 10.0038 -0.8000 2482.7742
80.8400 -21.7424 50.0222 15.9755 9.9720 0.0439 -2279.5728
80.8600 -21.9348 49.9696 15.9738 9.9952 0.1314 2372.1655
80.8800 -22.1273 49.9157 15.9732 9.9680 0.2086 -824.2616
80.9000 -22.3189 49.8607 15.9739 9.9665 0.1589 642.9070
80.9200 -22.5102 49.8045 15.9755 9.9533 0.4993 2079.0098
80.9400 -22.7008 49.7468 15.9786 9.9455 0.5620 2762.0581
80.9600 -22.8908 49.6876 15.9828 9.9410 0.0524 -447.7655
80.9800 -23.0807 49.6285 15.9871 9.9248 0.5744 2202.2356
81.0000 -23.2698 49.5677 15.9925 9.9481 0.2188 2716.3149
81.0200 -23.4589 49.5054 15.9987 9.8992 0.6961 363.3514
81.0400 -23.6464 49.4416 16.0061 9.8993 0.3343 1846.5708
81.0600 -23.8334 49.3760 16.0145 9.8800 0.7065 2481.8184
81.0800 -24.0193 49.3085 16.0238 9.9232 0.3625 5053.5312
81.1000 -24.2054 49.2391 16.0339 9.9727 0.0521 3284.1394
81.1200 -24.3924 49.1694 16.0433 9.9791 0.4495 3030.7588
81.1400 -24.5788 49.0977 16.0535 9.9314 0.5525 -388.7775
81.1600 -24.7634 49.0243 16.0644 9.9848 0.1087 3789.5269
81.1800 -24.9488 48.9498 16.0749 9.9739 0.8000 3499.3699
81.2000 -25.1331 48.8733 16.0862 9.9693 0.6045 3051.0005
81.2200 -25.3164 48.7947 16.0980 9.9518 -0.0378 -1377.0922
81.2400 -25.4996 48.7168 16.1084 9.8931 0.8000 196.7347
81.2600 -25.6807 48.6371 16.1194 9.9479 0.0830 4002.1179
81.2800 -25.8625 48.5563 16.1297 9.8861 0.6746 -607.4512
81.3000 -26.0422 48.4737 16.1406 9.8561 0.8000 2298.9229
81.3200 -26.2202 48.3891 16.1521 9.8055 0.2573 -2507.6335
81.3400 -26.3964 48.3029 16.1639 9.8260 0.2157 2433.6890
81.3600 -26.5720 48.2147 16.1759 9.8387 -0.1685 1913.1074
81.3800 -26.7483 48.1272 16.1859 9.8787 0.0966 3236.0781
81.4000 -26.9246 48.0381 16.1956 9.8848 0.5059 3573.9175
81.4200 -27.0999 47.9467 16.2057 9.8946 0.1260 1165.0999
81.4400 -27.2746 47.8537 16.2156 9.9236 0.0990 2449.9375
81.4600 -27.4492 47.7593 16.2252 9.8844 0.3188 -860.6912
81.4800 -27.6219 47.6630 16.2352 9.8944 0.3957 3249.8206
